time,MPI-ESM1-2-HR,MRI-ESM2-0,INM-CM5-0,IPSL-CM6A-LR,CMCC-CM2-SR5,CESM2-WACCM,TAIESM1,GFDL-ESM4,EC-EARTH3-VEG,CESM2,ACCESS-CM2,FGOALS-F3-L,NORESM2-MM,BCC-CSM2-MR,INM-CM4-8,EC-EARTH3,ACCESS-ESM1-5,CANESM5,CAMS-CSM1-0
2087.0,1130839000000.0,950555050000.0,1163566900000.0,863195040000.0,842799400000.0,983915560000.0,712672300000.0,1235139600000.0,478823150000.0,863042860000.0,959174540000.0,982443750000.0,1129630100000.0,545000900000.0,1473357000000.0,384897220000.0,914588600000.0,677325000000.0,1370196800000.0
2088.0,1099405700000.0,934753500000.0,1141504700000.0,823615950000.0,820402200000.0,959492000000.0,690378400000.0,1206459000000.0,451556280000.0,840523400000.0,943293000000.0,952087700000.0,1103583800000.0,518490230000.0,1463217600000.0,358932900000.0,891562750000.0,659977000000.0,1341996900000.0
2089.0,1072544100000.0,912308900000.0,1117362300000.0,793506700000.0,793270800000.0,938148800000.0,665974900000.0,1176489600000.0,425915100000.0,816695300000.0,918601300000.0,926684940000.0,1082088750000.0,499060150000.0,1451585200000.0,337150900000.0,859889100000.0,637544560000.0,1326055000000.0
2090.0,1046322600000.0,893950030000.0,1102149800000.0,761693600000.0,771164600000.0,916735800000.0,636665860000.0,1152087100000.0,401469400000.0,800052500000.0,898597400000.0,897130230000.0,1063469600000.0,481140500000.0,1426979000000.0,315589200000.0,832380140000.0,611856100000.0,1318546400000.0
2091.0,1025016140000.0,874946300000.0,1079256700000.0,723608140000.0,744979000000.0,886007100000.0,615005300000.0,1126373700000.0,375619800000.0,772220000000.0,868805600000.0,865090860000.0,1036882300000.0,464901440000.0,1407496700000.0,295654230000.0,807413000000.0,594819700000.0,1296225000000.0
2092.0,1003902700000.0,856106100000.0,1068961600000.0,686741600000.0,721493160000.0,859850150000.0,591343850000.0,1104257400000.0,354071970000.0,749879300000.0,840274800000.0,841733960000.0,1013425050000.0,446668600000.0,1381613600000.0,282354250000.0,787565300000.0,575472340000.0,1268043900000.0
2093.0,975134060000.0,835605000000.0,1055558530000.0,655597700000.0,700273700000.0,833179700000.0,566074900000.0,1075958200000.0,332433130000.0,726870200000.0,805442100000.0,814016040000.0,987321700000.0,428276150000.0,1359918500000.0,263732760000.0,758946800000.0,557902140000.0,1245357900000.0
2094.0,950952070000.0,814150400000.0,1037328800000.0,626237960000.0,684073300000.0,809936500000.0,543522100000.0,1042299900000.0,309416720000.0,707819200000.0,788869100000.0,784790800000.0,967116300000.0,409922830000.0,1340756500000.0,245910160000.0,731636800000.0,536608340000.0,1222643300000.0
2095.0,929121500000.0,794690700000.0,1022419900000.0,599852200000.0,660111600000.0,794292000000.0,523170350000.0,1030719500000.0,288230570000.0,684284100000.0,769617950000.0,757032800000.0,943201400000.0,395738940000.0,1315631500000.0,229877780000.0,708035350000.0,516058480000.0,1194063600000.0
2096.0,910867700000.0,771192850000.0,999322500000.0,571939400000.0,638311500000.0,769458900000.0,498872880000.0,1013670500000.0,269441380000.0,658679460000.0,748197200000.0,732757500000.0,921753400000.0,384047580000.0,1289231500000.0,217810400000.0,688453600000.0,494519420000.0,1179554500000.0
2097.0,887513900000.0,751494760000.0,973050540000.0,545079000000.0,610919600000.0,752423900000.0,479254640000.0,987739100000.0,251152580000.0,637331800000.0,731147670000.0,711398650000.0,900739800000.0,372643820000.0,1273407900000.0,204438520000.0,664112400000.0,475967500000.0,1151425400000.0
2098.0,868256100000.0,727109300000.0,955268200000.0,518927450000.0,583503900000.0,723859100000.0,458054140000.0,954847400000.0,232439350000.0,618731800000.0,707423440000.0,686865840000.0,876343260000.0,356761630000.0,1260060700000.0,194724330000.0,640322500000.0,459184900000.0,1129829500000.0
2099.0,852313900000.0,703191300000.0,937997500000.0,495040270000.0,567210150000.0,702792140000.0,434865300000.0,926610900000.0,218740420000.0,595223450000.0,683926200000.0,667455900000.0,856502100000.0,339874940000.0,1239036300000.0,183395960000.0,621374100000.0,442215460000.0,1110291600000.0
2100.0,833846300000.0,684390900000.0,916898600000.0,473513460000.0,549891600000.0,676122070000.0,414147120000.0,902046740000.0,209673300000.0,572769000000.0,659386200000.0,641496600000.0,837812360000.0,329568900000.0,1224378000000.0,169842700000.0,597164300000.0,426837770000.0,1105720000000.0
