time,ACCESS-CM2,CESM2-WACCM,NORESM2-MM,GFDL-ESM4,CANESM5,EC-EARTH3-VEG,IPSL-CM6A-LR,MPI-ESM1-2-HR,CMCC-CM2-SR5,INM-CM5-0,CESM2,BCC-CSM2-MR,MRI-ESM2-0,EC-EARTH3,TAIESM1,INM-CM4-8,ACCESS-ESM1-5,CAMS-CSM1-0,FGOALS-F3-L
2086.0,7732431000000.0,6948983000000.0,8116799300000.0,9622841000000.0,5315110000000.0,4105002800000.0,8076944500000.0,10012252000000.0,4687585600000.0,9267355000000.0,6119626000000.0,8652093000000.0,6994123600000.0,4141603600000.0,3427142500000.0,8504247000000.0,8296802500000.0,10266714000000.0,8952218000000.0
2087.0,7600258700000.0,6814622500000.0,7989516300000.0,9563278000000.0,5115422400000.0,3914819700000.0,7906596000000.0,9980031000000.0,4502573300000.0,9188438000000.0,5979718500000.0,8476575700000.0,6834126000000.0,3893663400000.0,3282877800000.0,8428467500000.0,8195641000000.0,10182847000000.0,8852858000000.0
2088.0,7446566300000.0,6659850600000.0,7864491400000.0,9480222000000.0,4908428300000.0,3714605600000.0,7774944000000.0,9868852000000.0,4315639400000.0,9072248000000.0,5852550000000.0,8335913400000.0,6684982000000.0,3668017700000.0,3147390800000.0,8384336000000.0,8038186500000.0,10081664000000.0,8749012000000.0
2089.0,7339682300000.0,6535564000000.0,7741226000000.0,9444904000000.0,4719104000000.0,3483743000000.0,7653127000000.0,9788259000000.0,4128954600000.0,8989877000000.0,5723758000000.0,8186340000000.0,6506753300000.0,3449854600000.0,3017107000000.0,8312806400000.0,7886735000000.0,10006755000000.0,8653939000000.0
2090.0,7197127000000.0,6404605000000.0,7603535500000.0,9349200000000.0,4524677300000.0,3287666000000.0,7491756000000.0,9770192000000.0,3948843000000.0,8903092000000.0,5592128700000.0,8021845500000.0,6346983300000.0,3256644000000.0,2893501700000.0,8231826500000.0,7788550000000.0,9941287000000.0,8544779000000.0
2091.0,7052788000000.0,6279647000000.0,7436027600000.0,9298473000000.0,4333465800000.0,3096518600000.0,7316758000000.0,9676722000000.0,3789238600000.0,8788199300000.0,5468117300000.0,7911832000000.0,6179204000000.0,3029459800000.0,2758618000000.0,8191693000000.0,7661203000000.0,9877122000000.0,8400419000000.0
2092.0,6915816000000.0,6125107000000.0,7300578000000.0,9197022000000.0,4148263400000.0,2875819300000.0,7133809000000.0,9569928000000.0,3617973000000.0,8718155000000.0,5331033000000.0,7784970600000.0,6043450000000.0,2834393500000.0,2640570200000.0,8100495000000.0,7508399000000.0,9835134000000.0,8299184400000.0
2093.0,6756612700000.0,5992466000000.0,7156695300000.0,9059792000000.0,3968764200000.0,2689267000000.0,6939657000000.0,9485482000000.0,3463109400000.0,8645740000000.0,5212347000000.0,7652276400000.0,5896406600000.0,2664329600000.0,2534021500000.0,8024402000000.0,7364524600000.0,9754197000000.0,8155246000000.0
2094.0,6614900300000.0,5822921000000.0,7021604000000.0,8931469000000.0,3792773300000.0,2496321600000.0,6817017500000.0,9383360000000.0,3324365200000.0,8567284000000.0,5064836500000.0,7529233400000.0,5798718600000.0,2486602300000.0,2430909000000.0,7933793400000.0,7236747300000.0,9706835000000.0,8100216000000.0
2095.0,6449626000000.0,5675610500000.0,6873519500000.0,8854630000000.0,3625879000000.0,2311967500000.0,6682342600000.0,9336140000000.0,3175658800000.0,8486706500000.0,4930027000000.0,7413251400000.0,5677634300000.0,2311025000000.0,2332049000000.0,7873986000000.0,7122045000000.0,9651308000000.0,8034811600000.0
2096.0,6300283000000.0,5507186000000.0,6731330000000.0,8736106000000.0,3423916800000.0,2134103300000.0,6503971000000.0,9287008000000.0,3008706000000.0,8402899000000.0,4809840000000.0,7337598000000.0,5532345700000.0,2135928600000.0,2235256300000.0,7785676000000.0,7028600000000.0,9613207000000.0,7888237500000.0
2097.0,6157803500000.0,5367282000000.0,6578668000000.0,8623680400000.0,3250663700000.0,1962447200000.0,6352947000000.0,9237438000000.0,2859734400000.0,8341806000000.0,4690154000000.0,7218638400000.0,5387344000000.0,1969432000000.0,2123058500000.0,7696460000000.0,6901973600000.0,9546865000000.0,7788043000000.0
2098.0,6024748000000.0,5207345000000.0,6454871300000.0,8507148500000.0,3080058300000.0,1777370100000.0,6207697000000.0,9188514000000.0,2707026300000.0,8265565500000.0,4577395000000.0,7103851300000.0,5243143700000.0,1828935400000.0,2028184400000.0,7638041000000.0,6770099000000.0,9503029000000.0,7690201000000.0
2099.0,5861574000000.0,5064999000000.0,6306320600000.0,8428068000000.0,2926234600000.0,1618243100000.0,6023721000000.0,9129550000000.0,2569179200000.0,8180396500000.0,4468614600000.0,6973903300000.0,5087970000000.0,1679302000000.0,1924587300000.0,7571835500000.0,6639488000000.0,9413157000000.0,7620441700000.0
2100.0,5701485000000.0,4913214500000.0,6191399300000.0,8310248400000.0,2745996700000.0,1472209400000.0,5776983000000.0,9076168000000.0,2433929400000.0,8097557400000.0,4343852000000.0,6819644700000.0,4960628500000.0,1528997000000.0,1816549000000.0,7492523000000.0,6510342000000.0,9347215000000.0,7535694700000.0
