time,CAMS-CSM1-0,TAIESM1,BCC-CSM2-MR,ACCESS-ESM1-5,INM-CM4-8,FGOALS-F3-L,EC-EARTH3,MRI-ESM2-0,CESM2,INM-CM5-0,CANESM5,CESM2-WACCM,EC-EARTH3-VEG,NORESM2-MM,GFDL-ESM4,MPI-ESM1-2-HR,ACCESS-CM2,CMCC-CM2-SR5,IPSL-CM6A-LR
2086.0,11688541000000.0,6803007000000.0,10068936000000.0,8899950000000.0,10150400000000.0,10530360000000.0,5160059300000.0,7196541700000.0,9089834000000.0,9699148000000.0,5366904500000.0,9938352000000.0,5219176000000.0,11086700000000.0,10482010000000.0,11051580000000.0,9614838000000.0,7154180300000.0,7291986000000.0
2087.0,11639149000000.0,6644032000000.0,9998431000000.0,8722725000000.0,10057612000000.0,10409555000000.0,4961376000000.0,7081905000000.0,8939619000000.0,9649445000000.0,5235220700000.0,9818979000000.0,5022693700000.0,10994608000000.0,10369676000000.0,10978303000000.0,9492831000000.0,6974755000000.0,7152529000000.0
2088.0,11575131000000.0,6477259500000.0,9891888000000.0,8526858600000.0,9953980000000.0,10312539000000.0,4774864000000.0,6960286500000.0,8844957000000.0,9563731000000.0,5103962600000.0,9680932000000.0,4819786000000.0,10907796000000.0,10271083000000.0,10896876000000.0,9363034000000.0,6770699000000.0,6997868000000.0
2089.0,11513475000000.0,6300848600000.0,9781704000000.0,8331321000000.0,9893872000000.0,10246355000000.0,4585457500000.0,6841315000000.0,8733614700000.0,9482144000000.0,4968208700000.0,9526309000000.0,4634939000000.0,10820270000000.0,10177445000000.0,10826112000000.0,9172758000000.0,6589510000000.0,6838767600000.0
2090.0,11475060000000.0,6151480500000.0,9666164000000.0,8161940000000.0,9799337000000.0,10197605000000.0,4398193300000.0,6723351000000.0,8575503600000.0,9405587000000.0,4827255000000.0,9421801000000.0,4447548700000.0,10725598000000.0,10079672000000.0,10761474000000.0,8979887000000.0,6405382000000.0,6701338000000.0
2091.0,11410303000000.0,5990493700000.0,9538641000000.0,8013159000000.0,9711443000000.0,10149095000000.0,4207270000000.0,6600673000000.0,8454913000000.0,9346087000000.0,4688757000000.0,9308142000000.0,4240466500000.0,10599278000000.0,9957799000000.0,10698530000000.0,8812639000000.0,6237250400000.0,6544325000000.0
2092.0,11357051000000.0,5821500000000.0,9429871000000.0,7870673000000.0,9617960000000.0,10083938000000.0,4017302500000.0,6472944000000.0,8326830600000.0,9279835000000.0,4554048400000.0,9164885000000.0,4024752400000.0,10497291000000.0,9873118000000.0,10620708000000.0,8633293000000.0,6066353000000.0,6403169000000.0
2093.0,11293596000000.0,5649544500000.0,9332142000000.0,7719224300000.0,9529113000000.0,9993487000000.0,3837487700000.0,6356775500000.0,8164793600000.0,9175337000000.0,4426065500000.0,8997254000000.0,3814507400000.0,10369678000000.0,9767841000000.0,10554318000000.0,8492914000000.0,5910759500000.0,6268797300000.0
2094.0,11249416000000.0,5473584500000.0,9250451000000.0,7566375000000.0,9447486000000.0,9859868000000.0,3655101000000.0,6251371600000.0,8010887000000.0,9083341000000.0,4294752900000.0,8836377000000.0,3620204000000.0,10228002000000.0,9680816000000.0,10497352000000.0,8358908000000.0,5747205000000.0,6131107000000.0
2095.0,11193014000000.0,5311299000000.0,9150815000000.0,7422085000000.0,9349804000000.0,9728121000000.0,3466927300000.0,6141233000000.0,7856958500000.0,8986263000000.0,4142712200000.0,8696068300000.0,3442962300000.0,10156756000000.0,9591714000000.0,10441098000000.0,8207641000000.0,5562706000000.0,5984078000000.0
2096.0,11140323000000.0,5127404000000.0,9063476000000.0,7270879500000.0,9272884000000.0,9654274000000.0,3303021700000.0,6010581000000.0,7687564000000.0,8884128000000.0,4020237200000.0,8534271000000.0,3257280200000.0,10055680000000.0,9506858000000.0,10381641000000.0,8016803400000.0,5391800300000.0,5846637000000.0
2097.0,11080878000000.0,4943128000000.0,8974957000000.0,7081454000000.0,9209137000000.0,9586330000000.0,3136401400000.0,5869277300000.0,7515899000000.0,8795486400000.0,3885136000000.0,8421089000000.0,3076553200000.0,9885615000000.0,9421685000000.0,10309239000000.0,7838339400000.0,5203277400000.0,5717369000000.0
2098.0,11018949000000.0,4769769300000.0,8884782000000.0,6919037000000.0,9134838000000.0,9507183000000.0,2963350700000.0,5747041600000.0,7338005600000.0,8723229000000.0,3749052200000.0,8310176600000.0,2903074000000.0,9712084000000.0,9310713000000.0,10223795000000.0,7630386400000.0,5053104000000.0,5590380000000.0
2099.0,10966417000000.0,4592829500000.0,8790548000000.0,6766339300000.0,9057657000000.0,9411541000000.0,2788412400000.0,5629465000000.0,7196516500000.0,8637753000000.0,3627561500000.0,8205292000000.0,2735357800000.0,9523890000000.0,9218217000000.0,10129266000000.0,7437110000000.0,4896907600000.0,5461389000000.0
2100.0,10932291000000.0,4422710000000.0,8701642500000.0,6583470000000.0,8982789000000.0,9361008000000.0,2626010700000.0,5496986700000.0,7048447000000.0,8550328300000.0,3514406000000.0,8096540300000.0,2574436800000.0,9339480000000.0,9117238000000.0,10047751000000.0,7269774000000.0,4745822000000.0,5328820000000.0
