time,IPSL-CM6A-LR,CESM2,MRI-ESM2-0,EC-EARTH3,EC-EARTH3-VEG,INM-CM4-8,INM-CM5-0,ACCESS-ESM1-5,CAMS-CSM1-0,TAIESM1,CESM2-WACCM,MPI-ESM1-2-HR,NORESM2-MM,FGOALS-F3-L,BCC-CSM2-MR,CANESM5,CMCC-CM2-SR5,GFDL-ESM4,ACCESS-CM2
2086.0,77097724881200.0,72089627164500.0,81952728436900.0,60085477359500.0,64318217475000.0,101246849511000.0,106453527111300.0,90931118087500.0,114854556769000.0,48115000726440.0,72274162125000.0,108746755982500.0,98842055855500.0,92907212003700.0,83769250922200.0,69518634528700.0,73910333911100.0,102451913995300.0,79345102925200.0
2087.0,75499068681270.0,70198923637500.0,80791024946500.0,58057105459100.0,62292010197100.0,100349400361100.0,105818050350900.0,89612463964560.0,114042673221000.0,46338781038000.0,70541181986000.0,108093088998400.0,97707656586300.0,91656707681500.0,82528169255300.0,67899553150900.0,72337773799100.0,101491264391200.0,77804237625400.0
2088.0,74094895174400.0,68463604388600.0,79521412565400.0,56202282474440.0,60371961108000.0,99412944864600.0,104966519509000.0,88040618389360.0,113220701138300.0,44752373357950.0,68729891501100.0,107132910373000.0,96617030139400.0,90478762446800.0,81174093046600.0,66506657693400.0,70574973490500.0,100424266750300.0,76249374320600.0
2089.0,72696348021150.0,67013507150400.0,78279050814300.0,54462760391000.0,58379499170300.0,98514518491000.0,104186727238600.0,86528951089300.0,112522715850300.0,43101393481970.0,67014283016200.0,106260459240300.0,95370021142500.0,89136817518300.0,79742192056100.0,65108684759100.0,68835303640600.0,99527417988500.0,74863639106300.0
2090.0,71130590909000.0,65334292310800.0,76888053688800.0,52724807620370.0,56533934248100.0,97727947510500.0,103355989514300.0,85282341581040.0,111864090169600.0,41667411802000.0,65316137768900.0,105513110520200.0,94204715848930.0,88040237163900.0,78323935713700.0,63763785898540.0,67034873040200.0,98334234269900.0,73353542541300.0
2091.0,69588910499020.0,63536906340830.0,75415707527400.0,50695729706200.0,54661092281500.0,96934792112000.0,102563423168100.0,83888940324560.0,111155137036600.0,40072126018560.0,63784071422550.0,104759627055800.0,92915911925300.0,86778570977400.0,77316266483340.0,62301789798800.0,65429823425100.0,97270003773700.0,71868545134700.0
2092.0,67879477991800.0,61848547712580.0,73953558585500.0,48823488135800.0,52514935782300.0,96135933838600.0,101845567103900.0,82383733632260.0,110479589733300.0,38593492034970.0,61933053587000.0,103879069565900.0,91749099565860.0,85395266719300.0,76005340701400.0,60764727162330.0,63770347780700.0,96267593723600.0,70402858911760.0
2093.0,66366280360030.0,59909357603340.0,72472881432700.0,47117042812600.0,50711023089900.0,95169838422000.0,101125128158300.0,81108456456200.0,109885982714300.0,37196694342950.0,60238687120200.0,103055441969800.0,90584632791670.0,84109988646200.0,74834887390900.0,59253092605040.0,62144042497400.0,95104627719200.0,69011812972760.0
2094.0,65000414068710.0,57986618925560.0,71043631675600.0,45436061681800.0,48919454368900.0,94179034880900.0,100276882030900.0,79746901946700.0,109330344333400.0,35829614229250.0,58290831649950.0,102232257716000.0,89422733649340.0,82889302650000.0,73844904276500.0,57723673030900.0,60528490791860.0,93965235214400.0,67544529943360.0
2095.0,63603078688400.0,56180007427610.0,69589836512800.0,43589090886900.0,47114363657300.0,93263770233700.0,99526093567000.0,78454157417700.0,108695387199100.0,34521046141630.0,56527499292700.0,101356633608200.0,88163261904800.0,81669361564000.0,72854838064960.0,56209137951200.0,58956655347630.0,92904671682000.0,66023969227960.0
2096.0,62260342010590.0,54410188132150.0,68165584643900.0,41883448399900.0,45285677364800.0,92290138122800.0,98718295982100.0,77234057212900.0,108097836847100.0,33240159559240.0,54716713599200.0,100492258687900.0,86996470610900.0,80303706510500.0,71837479146100.0,54583869418840.0,57426841776870.0,91915467899800.0,64448310532300.0
2097.0,60854392089240.0,52624342243240.0,66741922760100.0,40238381692540.0,43596813527310.0,91422555848900.0,97789276309240.0,75649831393700.0,107464777465900.0,31812571986850.0,53127178980340.0,99532004955900.0,85785597627100.0,79138533012300.0,70607226318040.0,53104970931470.0,55837819834660.0,90797182100700.0,63011822911990.0
2098.0,59548857675920.0,50849839544310.0,65217274589800.0,38764079826960.0,41758854897860.0,90564556953500.0,97053986405730.0,74077193075100.0,106691952950800.0,30552126545920.0,51467102702300.0,98706883912200.0,84411372232850.0,77945435630300.0,69454730053800.0,51715274543560.0,54344453639500.0,89748252958000.0,61685046659120.0
2099.0,58209772689350.0,49251009221460.0,63891972662500.0,37261725523620.0,40161054131300.0,89724504038200.0,96239809417100.0,72791774699200.0,105917076360600.0,29292863735110.0,49887871484040.0,97891523644700.0,82992528447050.0,76711447908500.0,68289019417700.0,50273430639990.0,52733787401040.0,88741183143400.0,60037535387670.0
2100.0,56805043248480.0,47495905628590.0,62673778269200.0,35647465281940.0,38499064426740.0,88816464959100.0,95377502149500.0,71373117031960.0,105349771434200.0,27886274310380.0,48211105716850.0,96888132151500.0,81696222221460.0,75627543971900.0,66947414391850.0,48902969599410.0,51387500632530.0,87496289618400.0,58578041426360.0
