time,CESM2-WACCM,ACCESS-CM2,CAMS-CSM1-0,CANESM5,EC-EARTH3-VEG,ACCESS-ESM1-5,IPSL-CM6A-LR,INM-CM4-8,NORESM2-MM,INM-CM5-0,EC-EARTH3,CESM2,GFDL-ESM4,MPI-ESM1-2-HR,TAIESM1,BCC-CSM2-MR,FGOALS-F3-L,CMCC-CM2-SR5,MRI-ESM2-0
2087.0,974567500000.0,949882060000.0,1361193600000.0,665696300000.0,470498400000.0,904900200000.0,853962800000.0,1463887700000.0,1120429700000.0,1153667000000.0,378326650000.0,853642000000.0,1226257600000.0,1122512400000.0,702709800000.0,536278700000.0,972937040000.0,833249400000.0,940893860000.0
2088.0,949979640000.0,933775540000.0,1332634700000.0,648148800000.0,443272860000.0,881682400000.0,814216100000.0,1453484300000.0,1094354100000.0,1131533300000.0,352649500000.0,831001100000.0,1197469000000.0,1090960800000.0,680349000000.0,509977200000.0,942544800000.0,810713350000.0,924890960000.0
2089.0,928498840000.0,908890340000.0,1316429600000.0,625618800000.0,417710240000.0,849889000000.0,784009000000.0,1441640200000.0,1072766400000.0,1107314700000.0,331054320000.0,806987760000.0,1167295100000.0,1063984560000.0,655851600000.0,490664360000.0,917037000000.0,783427500000.0,902206600000.0
2090.0,906870900000.0,888666400000.0,1308763800000.0,600113200000.0,393789200000.0,822261400000.0,752306600000.0,1416814300000.0,1053976040000.0,1091973200000.0,309689250000.0,790025500000.0,1142777200000.0,1037637200000.0,626480500000.0,472941230000.0,887354360000.0,761141130000.0,883602750000.0
2091.0,875911840000.0,858557500000.0,1286311200000.0,583486500000.0,368523200000.0,797143100000.0,714431000000.0,1397133300000.0,1027220960000.0,1068966400000.0,289538080000.0,761934250000.0,1116951500000.0,1016100100000.0,604809600000.0,456671130000.0,855303800000.0,734870300000.0,864316500000.0
2092.0,849568700000.0,829734650000.0,1257995500000.0,564472640000.0,347235000000.0,777229800000.0,677897300000.0,1371089000000.0,1003652200000.0,1058505900000.0,276319200000.0,739538570000.0,1094619200000.0,994655800000.0,581006460000.0,438380860000.0,831777340000.0,711395100000.0,845396840000.0
2093.0,822653400000.0,794710200000.0,1235224500000.0,547258200000.0,325687050000.0,748559000000.0,647013200000.0,1349311100000.0,977424150000.0,1044922800000.0,257828160000.0,716393300000.0,1066163500000.0,965620600000.0,555893650000.0,420113870000.0,803825450000.0,690182950000.0,824812900000.0
2094.0,799204900000.0,777828430000.0,1212342700000.0,526368280000.0,302901700000.0,721198100000.0,618113860000.0,1330078800000.0,957163600000.0,1026604470000.0,240545460000.0,697214200000.0,1032400500000.0,941160200000.0,533568360000.0,401610050000.0,774379540000.0,673979500000.0,803347200000.0
2095.0,783410800000.0,758418800000.0,1183665200000.0,506103760000.0,281713900000.0,697442300000.0,591993630000.0,1304877300000.0,933142200000.0,1011550000000.0,224623820000.0,673674700000.0,1020712450000.0,919043700000.0,513416700000.0,387252520000.0,746418100000.0,650037760000.0,783789850000.0
2096.0,758604500000.0,736924700000.0,1168957900000.0,484997430000.0,263072560000.0,677742500000.0,564446100000.0,1278399200000.0,911566770000.0,988332950000.0,212522010000.0,648205700000.0,1003607100000.0,900507200000.0,489497500000.0,375636360000.0,721893260000.0,627900500000.0,760193000000.0
2097.0,741469060000.0,719684500000.0,1140686300000.0,466673240000.0,244711920000.0,653392350000.0,537801360000.0,1262479700000.0,890392150000.0,961969300000.0,199008000000.0,626818200000.0,977603900000.0,877068550000.0,470247150000.0,364314900000.0,700328900000.0,600275700000.0,740382740000.0
2098.0,712775570000.0,695966040000.0,1118925800000.0,450040860000.0,226160160000.0,629498700000.0,511893900000.0,1249024700000.0,865731400000.0,944081700000.0,189062090000.0,608108800000.0,944716300000.0,857585000000.0,449339820000.0,348619700000.0,675639200000.0,572820000000.0,715909800000.0
2099.0,691617100000.0,672544850000.0,1099211400000.0,433124150000.0,212567670000.0,610526400000.0,488089850000.0,1227808600000.0,845684700000.0,926653550000.0,177565420000.0,584603900000.0,916451100000.0,841355600000.0,426537220000.0,331832850000.0,656133850000.0,556646400000.0,691944100000.0
2100.0,665017600000.0,648216100000.0,1094465300000.0,417894470000.0,203229150000.0,586221800000.0,466743600000.0,1212882600000.0,826778060000.0,905413000000.0,163843180000.0,562099400000.0,891820800000.0,822786650000.0,406371200000.0,321744240000.0,630088400000.0,539578700000.0,673195300000.0
