time,ACCESS-CM2,CESM2,MPI-ESM1-2-HR,NORESM2-MM,TAIESM1,CAMS-CSM1-0,CESM2-WACCM,IPSL-CM6A-LR,GFDL-ESM4,CMCC-CM2-SR5,EC-EARTH3,INM-CM4-8,INM-CM5-0,FGOALS-F3-L,BCC-CSM2-MR,EC-EARTH3-VEG,MRI-ESM2-0,ACCESS-ESM1-5,CANESM5
2086.0,25819496000000.0,24237692000000.0,35562680000000.0,35502795000000.0,15585408000000.0,39662236000000.0,20794894000000.0,24554810000000.0,32794525000000.0,29607970000000.0,24998557000000.0,34860270000000.0,37384930000000.0,29140013000000.0,25058169000000.0,26101936000000.0,27325337000000.0,30071813000000.0,25264850000000.0
2087.0,25315740000000.0,23550640000000.0,35358666000000.0,35243590000000.0,14978144000000.0,39474864000000.0,20031914000000.0,24049100000000.0,32506443000000.0,29252007000000.0,24444693000000.0,34589026000000.0,37217940000000.0,28751784000000.0,24778564000000.0,25430189000000.0,26866056000000.0,29615710000000.0,24584573000000.0
2088.0,24752190000000.0,22851476000000.0,35027310000000.0,35000370000000.0,14435605000000.0,39260050000000.0,19388460000000.0,23682557000000.0,32230244000000.0,28920804000000.0,23951934000000.0,34177506000000.0,37011500000000.0,28361175000000.0,24475639000000.0,24975161000000.0,26483335000000.0,29110424000000.0,24080877000000.0
2089.0,24263512000000.0,22273805000000.0,34729460000000.0,34786356000000.0,13902101000000.0,39092570000000.0,18718800000000.0,23234676000000.0,31916296000000.0,28521360000000.0,23434986000000.0,33815326000000.0,36813574000000.0,27846611000000.0,24064213000000.0,24423890000000.0,26023805000000.0,28634140000000.0,23553920000000.0
2090.0,23787817000000.0,21623778000000.0,34496406000000.0,34498436000000.0,13416809000000.0,38931700000000.0,18015800000000.0,22685325000000.0,31453828000000.0,28062290000000.0,22952374000000.0,33564148000000.0,36530580000000.0,27446317000000.0,23670037000000.0,23896804000000.0,25537322000000.0,28179566000000.0,23029812000000.0
2091.0,23315650000000.0,20809697000000.0,34312792000000.0,34202374000000.0,12881609000000.0,38731360000000.0,17468797000000.0,22243894000000.0,31064100000000.0,27596760000000.0,22224774000000.0,33320704000000.0,36355623000000.0,26990590000000.0,23383182000000.0,23290305000000.0,25016160000000.0,27713551000000.0,22448844000000.0
2092.0,22823842000000.0,20163265000000.0,34015367000000.0,33879814000000.0,12428684000000.0,38555560000000.0,16779683000000.0,21602190000000.0,30782557000000.0,27188860000000.0,21547704000000.0,33079226000000.0,36207570000000.0,26425580000000.0,23015341000000.0,22646106000000.0,24490424000000.0,27183806000000.0,21761846000000.0
2093.0,22374961000000.0,19288786000000.0,33708132000000.0,33600106000000.0,11931078000000.0,38491128000000.0,16126124000000.0,21092362000000.0,30419282000000.0,26704427000000.0,20936307000000.0,32695490000000.0,36014330000000.0,26024547000000.0,22667348000000.0,22014723000000.0,23886775000000.0,26761950000000.0,21075813000000.0
2094.0,21859504000000.0,18599230000000.0,33390456000000.0,33383527000000.0,11419252000000.0,38350166000000.0,15441222000000.0,20573827000000.0,29954603000000.0,26235185000000.0,20448016000000.0,32285831000000.0,35765920000000.0,25511210000000.0,22343661000000.0,21477458000000.0,23255342000000.0,26288962000000.0,20412442000000.0
2095.0,21341252000000.0,17972167000000.0,33094564000000.0,33000803000000.0,10966468000000.0,38209580000000.0,14854547000000.0,20105663000000.0,29509907000000.0,25723255000000.0,19818610000000.0,32008036000000.0,35548120000000.0,25054880000000.0,21985453000000.0,20955487000000.0,22547540000000.0,25847690000000.0,19731875000000.0
2096.0,20745946000000.0,17312155000000.0,32770988000000.0,32737750000000.0,10576648000000.0,38040960000000.0,14339763000000.0,19707407000000.0,29106528000000.0,25291357000000.0,19239149000000.0,31688315000000.0,35322105000000.0,24521472000000.0,21645354000000.0,20353701000000.0,21998705000000.0,25360186000000.0,18954934000000.0
2097.0,20235017000000.0,16664636000000.0,32388627000000.0,32505892000000.0,10124593000000.0,37866718000000.0,13713389000000.0,19209134000000.0,28728111000000.0,24831486000000.0,18672978000000.0,31444825000000.0,34967552000000.0,24101807000000.0,21277832000000.0,19793365000000.0,21496429000000.0,24720586000000.0,18274822000000.0
2098.0,19760903000000.0,16086874000000.0,32096240000000.0,32001540000000.0,9718423000000.0,37603563000000.0,13162443000000.0,18804615000000.0,28370346000000.0,24456624000000.0,18215667000000.0,31192393000000.0,34695283000000.0,23639726000000.0,20895280000000.0,19170404000000.0,20878901000000.0,24164410000000.0,17689406000000.0
2099.0,19144743000000.0,15409278000000.0,31814352000000.0,31605645000000.0,9309817000000.0,37446373000000.0,12649099000000.0,18373421000000.0,28006498000000.0,23954465000000.0,17738748000000.0,30878774000000.0,34483068000000.0,23127070000000.0,20513389000000.0,18736864000000.0,20364971000000.0,23789360000000.0,17083119000000.0
2100.0,18619780000000.0,14731894000000.0,31430233000000.0,31300019000000.0,8824087000000.0,37317130000000.0,12132616000000.0,17906048000000.0,27541448000000.0,23598264000000.0,17196278000000.0,30529502000000.0,34180958000000.0,22693250000000.0,20193219000000.0,18156333000000.0,19868944000000.0,23334480000000.0,16460361000000.0
