time,TAIESM1,CESM2-WACCM,NORESM2-MM,ACCESS-ESM1-5,ACCESS-CM2,IPSL-CM6A-LR,EC-EARTH3,CESM2,CMCC-CM2-SR5,INM-CM4-8,EC-EARTH3-VEG,BCC-CSM2-MR,INM-CM5-0,CANESM5,CAMS-CSM1-0,MRI-ESM2-0,GFDL-ESM4,FGOALS-F3-L,MPI-ESM1-2-HR
2086.0,15498761000000.0,20607954000000.0,35171428000000.0,29791938000000.0,25586603000000.0,24334100000000.0,24785604000000.0,24000328000000.0,29317445000000.0,34584274000000.0,25838246000000.0,24831108000000.0,37067000000000.0,25028012000000.0,39308660000000.0,27042916000000.0,32475271000000.0,28870615000000.0,35234990000000.0
2087.0,14903550000000.0,19858838000000.0,34914773000000.0,29339437000000.0,25088062000000.0,23833161000000.0,24240038000000.0,23323887000000.0,28963112000000.0,34316583000000.0,25175520000000.0,24554475000000.0,36901210000000.0,24357758000000.0,39124044000000.0,26589593000000.0,32189582000000.0,28487709000000.0,35033970000000.0
2088.0,14371572000000.0,19230989000000.0,34674756000000.0,28840208000000.0,24533143000000.0,23472380000000.0,23754986000000.0,22634874000000.0,28635394000000.0,33909958000000.0,24727427000000.0,24254655000000.0,36696140000000.0,23861234000000.0,38911940000000.0,26212221000000.0,31915803000000.0,28103278000000.0,34706020000000.0
2089.0,13850453000000.0,18575885000000.0,34463606000000.0,28370302000000.0,24055070000000.0,23031758000000.0,23247643000000.0,22066470000000.0,28240956000000.0,33552918000000.0,24187043000000.0,23847588000000.0,36499700000000.0,23342602000000.0,38746574000000.0,25758870000000.0,31605075000000.0,27596148000000.0,34410125000000.0
2090.0,13377058000000.0,17888969000000.0,34178133000000.0,27922511000000.0,23587291000000.0,22490693000000.0,22772410000000.0,21425457000000.0,27788067000000.0,33306224000000.0,23668541000000.0,23456280000000.0,36218247000000.0,22827910000000.0,38587966000000.0,25280912000000.0,31147554000000.0,27203157000000.0,34180124000000.0
2091.0,12856733000000.0,17360018000000.0,33884853000000.0,27462540000000.0,23123502000000.0,22053892000000.0,22053973000000.0,20624473000000.0,27328265000000.0,33066878000000.0,23072938000000.0,23173068000000.0,36044040000000.0,22256875000000.0,38390666000000.0,24767480000000.0,30761156000000.0,26755870000000.0,33998700000000.0
2092.0,12416159000000.0,16685752000000.0,33565100000000.0,26938444000000.0,22640863000000.0,21423662000000.0,21387171000000.0,19987478000000.0,26926568000000.0,32830667000000.0,22438641000000.0,22812243000000.0,35897194000000.0,21580954000000.0,38218095000000.0,24247383000000.0,30483113000000.0,26200213000000.0,33703869000000.0
2093.0,11931247000000.0,16047017000000.0,33287690000000.0,26521486000000.0,22200193000000.0,20924496000000.0,20783965000000.0,19133517000000.0,26447920000000.0,32453759000000.0,21820607000000.0,22470671000000.0,35706960000000.0,20905713000000.0,38155110000000.0,23651955000000.0,30122803000000.0,25804872000000.0,33397678000000.0
2094.0,11436340000000.0,15376161000000.0,33073314000000.0,26054738000000.0,21695140000000.0,20418495000000.0,20303190000000.0,18460025000000.0,25984946000000.0,32052253000000.0,21295140000000.0,22153150000000.0,35461544000000.0,20253866000000.0,38015703000000.0,23031198000000.0,29661994000000.0,25301558000000.0,33081612000000.0
2095.0,10995539000000.0,14803363000000.0,32694749000000.0,25620193000000.0,21186562000000.0,19962685000000.0,19684875000000.0,17847124000000.0,25480313000000.0,31780830000000.0,20784792000000.0,21801451000000.0,35247505000000.0,19584330000000.0,37878483000000.0,22333698000000.0,29220812000000.0,24854938000000.0,32788152000000.0
2096.0,10615686000000.0,14302983000000.0,32434008000000.0,25138880000000.0,20602266000000.0,19577814000000.0,19116340000000.0,17206188000000.0,25053320000000.0,31466478000000.0,20194804000000.0,21468713000000.0,35024066000000.0,18822633000000.0,37712560000000.0,21793144000000.0,28820367000000.0,24332936000000.0,32467145000000.0
2097.0,10175484000000.0,13691959000000.0,32205440000000.0,24506882000000.0,20101525000000.0,19092960000000.0,18561250000000.0,16573020000000.0,24601233000000.0,31227325000000.0,19648940000000.0,21110030000000.0,34674213000000.0,18156643000000.0,37541280000000.0,21300530000000.0,28444612000000.0,23921932000000.0,32089657000000.0
2098.0,9779004000000.0,13154956000000.0,31707003000000.0,23958271000000.0,19638220000000.0,18697282000000.0,18117028000000.0,16009906000000.0,24232774000000.0,30979890000000.0,19042279000000.0,20732982000000.0,34404622000000.0,17585592000000.0,37282225000000.0,20692820000000.0,28092460000000.0,23467315000000.0,31800745000000.0
2099.0,9381126000000.0,12653705000000.0,31315787000000.0,23590571000000.0,19033955000000.0,18275670000000.0,17650902000000.0,15346861000000.0,23739840000000.0,30670798000000.0,18620336000000.0,20358508000000.0,34196754000000.0,16994807000000.0,37127660000000.0,20191723000000.0,27733508000000.0,22965865000000.0,31521365000000.0
2100.0,8905530000000.0,12152737000000.0,31012440000000.0,23142886000000.0,18517015000000.0,17818509000000.0,17118930000000.0,14684037000000.0,23389950000000.0,30325965000000.0,18051000000000.0,20047645000000.0,33898392000000.0,16386308000000.0,37001374000000.0,19709422000000.0,27275441000000.0,22539720000000.0,31141373000000.0
