time,TAIESM1,CESM2-WACCM,NORESM2-MM,ACCESS-ESM1-5,ACCESS-CM2,IPSL-CM6A-LR,EC-EARTH3,CESM2,CMCC-CM2-SR5,INM-CM4-8,EC-EARTH3-VEG,BCC-CSM2-MR,INM-CM5-0,CANESM5,CAMS-CSM1-0,MRI-ESM2-0,GFDL-ESM4,FGOALS-F3-L,MPI-ESM1-2-HR
2086.0,15493064000000.0,20600198000000.0,35149255000000.0,29776887000000.0,25574433000000.0,24319718000000.0,24770870000000.0,23990437000000.0,29303062000000.0,34560876000000.0,25824753000000.0,24817493000000.0,37041417000000.0,25017897000000.0,39288163000000.0,27030985000000.0,32458010000000.0,28859525000000.0,35213317000000.0
2087.0,14898004000000.0,19851316000000.0,34892574000000.0,29324516000000.0,25076040000000.0,23818951000000.0,24225438000000.0,23314250000000.0,28948853000000.0,34293208000000.0,25162188000000.0,24540840000000.0,36875444000000.0,24347884000000.0,39103496000000.0,26577822000000.0,32172344000000.0,28476768000000.0,35012390000000.0
2088.0,14366199000000.0,19223714000000.0,34652547000000.0,28825394000000.0,24521292000000.0,23458291000000.0,23740551000000.0,22625472000000.0,28621222000000.0,33886625000000.0,24714173000000.0,24240957000000.0,36670140000000.0,23851516000000.0,38891373000000.0,26200527000000.0,31898563000000.0,28092400000000.0,34684540000000.0
2089.0,13845244000000.0,18568836000000.0,34441366000000.0,28355653000000.0,24043384000000.0,23017726000000.0,23233353000000.0,22057264000000.0,28226848000000.0,33529514000000.0,24173903000000.0,23833900000000.0,36473546000000.0,23333045000000.0,38726120000000.0,25747312000000.0,31587821000000.0,27585398000000.0,34388683000000.0
2090.0,13371997000000.0,17882193000000.0,34155906000000.0,27907989000000.0,23575705000000.0,22476850000000.0,22758190000000.0,21416469000000.0,27774029000000.0,33282754000000.0,23655518000000.0,23442603000000.0,36191910000000.0,22818528000000.0,38567527000000.0,25269423000000.0,31130382000000.0,27192493000000.0,34158793000000.0
2091.0,12851839000000.0,17353447000000.0,33862604000000.0,27448066000000.0,23112024000000.0,22040206000000.0,22039925000000.0,20615753000000.0,27314337000000.0,33043320000000.0,23060072000000.0,23159353000000.0,36017710000000.0,22247637000000.0,38370256000000.0,24756108000000.0,30744104000000.0,26745305000000.0,33977423000000.0
2092.0,12411428000000.0,16679409000000.0,33542833000000.0,26924062000000.0,22629526000000.0,21410160000000.0,21373339000000.0,19978978000000.0,26912766000000.0,32807034000000.0,22425914000000.0,22798618000000.0,35870602000000.0,21571900000000.0,38197736000000.0,24236150000000.0,30466128000000.0,26189758000000.0,33682708000000.0
2093.0,11926657000000.0,16040921000000.0,33265403000000.0,26507204000000.0,22188988000000.0,20911034000000.0,20770254000000.0,19125284000000.0,26434261000000.0,32430120000000.0,21807946000000.0,22457103000000.0,35680214000000.0,20896847000000.0,38134660000000.0,23640928000000.0,30105905000000.0,25794500000000.0,33376602000000.0
2094.0,11431908000000.0,15370346000000.0,33051010000000.0,26040502000000.0,21684017000000.0,20405226000000.0,20289562000000.0,18452046000000.0,25971370000000.0,32028685000000.0,21282526000000.0,22139625000000.0,35434634000000.0,20245174000000.0,37995240000000.0,23020350000000.0,29645180000000.0,25291280000000.0,33060647000000.0
2095.0,10991255000000.0,14797773000000.0,32672420000000.0,25606030000000.0,21175565000000.0,19949616000000.0,19671334000000.0,17839350000000.0,25466828000000.0,31757332000000.0,20772253000000.0,21788031000000.0,35220520000000.0,19575788000000.0,37857977000000.0,22323078000000.0,29204125000000.0,24844754000000.0,32767304000000.0
2096.0,10611536000000.0,14297607000000.0,32411591000000.0,25124833000000.0,20591440000000.0,19564912000000.0,19102940000000.0,17198616000000.0,25039894000000.0,31442988000000.0,20182378000000.0,21455312000000.0,34996933000000.0,18814310000000.0,37692025000000.0,21782705000000.0,28803728000000.0,24322900000000.0,32446351000000.0
2097.0,10171498000000.0,13686807000000.0,32182920000000.0,24492976000000.0,20090827000000.0,19080275000000.0,18547953000000.0,16565672000000.0,24587870000000.0,31203789000000.0,19636574000000.0,21096676000000.0,34647103000000.0,18148530000000.0,37520734000000.0,21290214000000.0,28428043000000.0,23911970000000.0,32068925000000.0
2098.0,9775166000000.0,13150032000000.0,31684624000000.0,23944483000000.0,19627610000000.0,18684668000000.0,18103818000000.0,16002750000000.0,24219478000000.0,30956237000000.0,19030004000000.0,20719707000000.0,34377430000000.0,17577655000000.0,37261756000000.0,20682704000000.0,28075926000000.0,23457436000000.0,31780050000000.0
2099.0,9377419000000.0,12648988000000.0,31293495000000.0,23576806000000.0,19023524000000.0,18263182000000.0,17637766000000.0,15339945000000.0,23726712000000.0,30647138000000.0,18608093000000.0,20345304000000.0,34169384000000.0,16987019000000.0,37107112000000.0,20181800000000.0,27717014000000.0,22956137000000.0,31500743000000.0
2100.0,8901985000000.0,12148234000000.0,30990198000000.0,23129135000000.0,18506720000000.0,17806156000000.0,17105873000000.0,14677362000000.0,23376974000000.0,30302393000000.0,18038842000000.0,20034406000000.0,33871008000000.0,16378681000000.0,36980776000000.0,19699656000000.0,27259035000000.0,22530044000000.0,31120899000000.0
