time,CAMS-CSM1-0,ACCESS-ESM1-5,BCC-CSM2-MR,INM-CM4-8,FGOALS-F3-L,EC-EARTH3,TAIESM1,MRI-ESM2-0,INM-CM5-0,CESM2,CESM2-WACCM,EC-EARTH3-VEG,NORESM2-MM,CANESM5,CMCC-CM2-SR5,MPI-ESM1-2-HR,GFDL-ESM4,IPSL-CM6A-LR,ACCESS-CM2
2086.0,2501945300000.0,2200731000000.0,1824303300000.0,2547151300000.0,1569086100000.0,1745603400000.0,1402253300000.0,2282178500000.0,2542350600000.0,1613533200000.0,1504181700000.0,1620737700000.0,2182961300000.0,1506035400000.0,2247693400000.0,2606326600000.0,2329767000000.0,1912932000000.0,1584763100000.0
2087.0,2475251700000.0,2152690600000.0,1795471400000.0,2522308000000.0,1534133700000.0,1706349400000.0,1361069600000.0,2249746300000.0,2520864800000.0,1559621900000.0,1462546100000.0,1573133200000.0,2149204600000.0,1462795000000.0,2221015300000.0,2569134400000.0,2304667500000.0,1878892300000.0,1550449500000.0
2088.0,2456932600000.0,2113805600000.0,1775774900000.0,2490266000000.0,1508357700000.0,1656196800000.0,1327164600000.0,2223874000000.0,2495420300000.0,1508033600000.0,1406940200000.0,1538697000000.0,2103919600000.0,1415025900000.0,2193374000000.0,2539006700000.0,2278809100000.0,1842131900000.0,1516011500000.0
2089.0,2424852200000.0,2086513700000.0,1743891100000.0,2455942700000.0,1470233200000.0,1617249600000.0,1283470300000.0,2185180900000.0,2465246700000.0,1467280500000.0,1365757400000.0,1503022800000.0,2065234400000.0,1376011600000.0,2157911500000.0,2506248400000.0,2248324000000.0,1800339700000.0,1476303000000.0
2090.0,2404748400000.0,2061799100000.0,1716196100000.0,2430272500000.0,1417528000000.0,1588641700000.0,1249120500000.0,2162188600000.0,2417686000000.0,1423830200000.0,1315717800000.0,1472431800000.0,2035031600000.0,1325612500000.0,2119967800000.0,2477690200000.0,2201607000000.0,1751608200000.0,1432938700000.0
2091.0,2381997000000.0,2026870100000.0,1689664600000.0,2416346100000.0,1381220000000.0,1541447500000.0,1199464600000.0,2115463300000.0,2393376300000.0,1379686000000.0,1269254500000.0,1427443800000.0,1990604600000.0,1274064500000.0,2080705600000.0,2441400300000.0,2164853200000.0,1707770800000.0,1386975600000.0
2092.0,2345992000000.0,1980794700000.0,1662975000000.0,2396949000000.0,1348246000000.0,1488253400000.0,1157047600000.0,2078728500000.0,2362894200000.0,1338251700000.0,1219675600000.0,1389480800000.0,1960056600000.0,1229164000000.0,2052769600000.0,2410844500000.0,2141482600000.0,1669123800000.0,1341376000000.0
2093.0,2329263700000.0,1955731500000.0,1617534900000.0,2378885200000.0,1306876200000.0,1450418600000.0,1118777400000.0,2037290500000.0,2338695700000.0,1280549600000.0,1166230200000.0,1352181400000.0,1937978400000.0,1183289000000.0,2015813600000.0,2368694400000.0,2107405000000.0,1624212600000.0,1310412400000.0
2094.0,2304008500000.0,1926142600000.0,1588910200000.0,2351785600000.0,1273203500000.0,1417134300000.0,1083071700000.0,1997631700000.0,2313116500000.0,1230200400000.0,1133801100000.0,1314361400000.0,1907231000000.0,1141831800000.0,1985444400000.0,2343850000000.0,2085709300000.0,1583490500000.0,1267592200000.0
2095.0,2281629300000.0,1873266100000.0,1555934000000.0,2325369300000.0,1247420600000.0,1374490500000.0,1044929000000.0,1945341900000.0,2296236000000.0,1187639200000.0,1086663400000.0,1276423300000.0,1846698800000.0,1101428300000.0,1960542300000.0,2309899700000.0,2062345200000.0,1544758900000.0,1239844400000.0
2096.0,2262556700000.0,1841529100000.0,1524753400000.0,2288974600000.0,1210071900000.0,1328496400000.0,1006964600000.0,1909269500000.0,2270991000000.0,1145110400000.0,1049350900000.0,1236928600000.0,1819795000000.0,1065372160000.0,1925079900000.0,2286562000000.0,2033062000000.0,1508661500000.0,1199368400000.0
2097.0,2243908600000.0,1805873200000.0,1506148100000.0,2259737000000.0,1180627500000.0,1289812000000.0,960638300000.0,1878707500000.0,2246564000000.0,1095820600000.0,1006470900000.0,1207842800000.0,1800838600000.0,1031209000000.0,1883679400000.0,2253659800000.0,2001457100000.0,1467575600000.0,1148747100000.0
2098.0,2209734700000.0,1772128700000.0,1491845300000.0,2223273100000.0,1149725200000.0,1251634600000.0,928667400000.0,1822397200000.0,2211536700000.0,1058891370000.0,976662950000.0,1174649700000.0,1738777700000.0,998850760000.0,1846339000000.0,2210014000000.0,1977442900000.0,1432907200000.0,1116780800000.0
2099.0,2181242400000.0,1753199500000.0,1468288500000.0,2196741000000.0,1107625100000.0,1223548100000.0,901296950000.0,1783612400000.0,2177168600000.0,1020402470000.0,936098140000.0,1139077700000.0,1716905200000.0,961473700000.0,1803882000000.0,2169031100000.0,1958596600000.0,1398997800000.0,1081403640000.0
2100.0,2161549900000.0,1715352500000.0,1440968600000.0,2169297300000.0,1084448240000.0,1181057400000.0,860629100000.0,1761767000000.0,2135254600000.0,986486340000.0,906047200000.0,1102755900000.0,1690935400000.0,918021000000.0,1761995700000.0,2124211700000.0,1920867600000.0,1362305600000.0,1041142700000.0
