time,CESM2-WACCM,TAIESM1,NORESM2-MM,ACCESS-CM2,EC-EARTH3,INM-CM4-8,ACCESS-ESM1-5,BCC-CSM2-MR,CESM2,MPI-ESM1-2-HR,INM-CM5-0,IPSL-CM6A-LR,MRI-ESM2-0,CMCC-CM2-SR5,CAMS-CSM1-0,CANESM5,FGOALS-F3-L,GFDL-ESM4,EC-EARTH3-VEG
2086.0,2648532600000.0,1507574400000.0,4086359700000.0,3571197000000.0,2299681300000.0,4234067000000.0,4565868000000.0,4310422500000.0,2660226300000.0,5178399400000.0,4828762700000.0,2097343500000.0,3327502600000.0,2619826800000.0,5561697400000.0,2456330200000.0,4608793500000.0,4535467600000.0,2880118500000.0
2087.0,2540249300000.0,1419963300000.0,3991869800000.0,3465590000000.0,2189978100000.0,4172796100000.0,4490230500000.0,4228138000000.0,2540719800000.0,5139513000000.0,4764320400000.0,1981829300000.0,3250294000000.0,2518875000000.0,5510802000000.0,2358218000000.0,4520628700000.0,4464129000000.0,2766350000000.0
2088.0,2418729500000.0,1340196000000.0,3895950300000.0,3373511000000.0,2093616900000.0,4111305300000.0,4392979300000.0,4118134700000.0,2425489200000.0,5081563000000.0,4693660500000.0,1881586100000.0,3161142300000.0,2404149000000.0,5447369600000.0,2261583000000.0,4450831000000.0,4383654000000.0,2651645300000.0
2089.0,2314738300000.0,1257055200000.0,3779645000000.0,3274999900000.0,2000558100000.0,4052435000000.0,4311980700000.0,4005832700000.0,2334346200000.0,5021717500000.0,4627772000000.0,1784996300000.0,3075203000000.0,2303650000000.0,5383042000000.0,2167624700000.0,4369697700000.0,4314099600000.0,2526181300000.0
2090.0,2205221700000.0,1192165600000.0,3694417000000.0,3178449900000.0,1909134700000.0,3998806400000.0,4263666300000.0,3910777200000.0,2232958600000.0,4970809700000.0,4564142000000.0,1688666400000.0,2990759500000.0,2194345200000.0,5321796000000.0,2072128700000.0,4306726800000.0,4234413600000.0,2411611800000.0
2091.0,2101516700000.0,1111961600000.0,3596656600000.0,3081763300000.0,1821149600000.0,3941078100000.0,4184479000000.0,3830844800000.0,2118888300000.0,4920947000000.0,4493492600000.0,1587294100000.0,2898538500000.0,2100870800000.0,5265995300000.0,1971205200000.0,4231148600000.0,4164655500000.0,2308914300000.0
2092.0,1990942000000.0,1036597460000.0,3512881400000.0,2985925000000.0,1734728500000.0,3877661300000.0,4101149600000.0,3737141400000.0,2019394500000.0,4867028000000.0,4435064400000.0,1494263000000.0,2812723000000.0,1996824500000.0,5222061600000.0,1882886900000.0,4140680600000.0,4094598800000.0,2193195400000.0
2093.0,1895109900000.0,973952250000.0,3419121000000.0,2890570100000.0,1651205700000.0,3801335700000.0,4024415800000.0,3647526700000.0,1928974400000.0,4799435000000.0,4370028000000.0,1406630100000.0,2732354200000.0,1895943900000.0,5170788000000.0,1798910400000.0,4076489000000.0,4022789700000.0,2094522000000.0
2094.0,1785761800000.0,917302150000.0,3325379000000.0,2786982000000.0,1564872500000.0,3734843200000.0,3939001200000.0,3587325600000.0,1813701000000.0,4745706600000.0,4305183000000.0,1320916000000.0,2654125000000.0,1807628500000.0,5128063000000.0,1711135100000.0,4018022600000.0,3960399000000.0,1993164500000.0
2095.0,1680825400000.0,853408600000.0,3222866200000.0,2689375000000.0,1484429900000.0,3672326000000.0,3870436400000.0,3519251000000.0,1708455400000.0,4681557300000.0,4241687300000.0,1240086700000.0,2580988300000.0,1719897400000.0,5087074000000.0,1631896300000.0,3956639500000.0,3892695500000.0,1891020000000.0
2096.0,1571349600000.0,797460600000.0,3108031200000.0,2589988500000.0,1402959300000.0,3607121400000.0,3803125000000.0,3440710800000.0,1612936200000.0,4618856000000.0,4180451500000.0,1163624300000.0,2505328000000.0,1627174000000.0,5047534500000.0,1543318500000.0,3882764200000.0,3824319500000.0,1789067800000.0
2097.0,1481390200000.0,732592200000.0,2989597400000.0,2498764200000.0,1326893900000.0,3542970500000.0,3727428400000.0,3355874400000.0,1514647300000.0,4564264000000.0,4123610000000.0,1080960400000.0,2428546300000.0,1539076900000.0,4999004300000.0,1457667400000.0,3807215400000.0,3743612400000.0,1700115500000.0
2098.0,1393189600000.0,673684600000.0,2900416300000.0,2407909000000.0,1252999000000.0,3479360500000.0,3628451500000.0,3281182800000.0,1421402200000.0,4511654000000.0,4056889200000.0,1005603000000.0,2356642600000.0,1455150300000.0,4956865000000.0,1374135900000.0,3738250500000.0,3667157600000.0,1602296000000.0
2099.0,1303150900000.0,619157800000.0,2785509600000.0,2309785000000.0,1169392400000.0,3424262800000.0,3534358800000.0,3195787000000.0,1332924400000.0,4458967000000.0,3995002500000.0,934971500000.0,2278850800000.0,1363529400000.0,4896507000000.0,1291742600000.0,3674296800000.0,3594171200000.0,1501016900000.0
2100.0,1209768300000.0,564392400000.0,2668368800000.0,2218141000000.0,1084577400000.0,3365446600000.0,3443379100000.0,3063305200000.0,1243013300000.0,4398225000000.0,3936775600000.0,869860500000.0,2207707300000.0,1284748600000.0,4847133000000.0,1219564900000.0,3602840800000.0,3520579500000.0,1416117000000.0
