time,MRI-ESM2-0,GFDL-ESM4,TAIESM1,ACCESS-ESM1-5,IPSL-CM6A-LR,CESM2-WACCM,CAMS-CSM1-0,EC-EARTH3-VEG,NORESM2-MM,CMCC-CM2-SR5,EC-EARTH3,CESM2,CANESM5,BCC-CSM2-MR,FGOALS-F3-L,INM-CM4-8,INM-CM5-0,ACCESS-CM2,MPI-ESM1-2-HR
2086.0,3328035500000.0,4537762000000.0,1504674400000.0,4566698000000.0,2097352000000.0,2647925000000.0,5565960400000.0,2879727900000.0,4087062500000.0,2618829600000.0,2298458100000.0,2660079800000.0,2455059000000.0,4312051500000.0,4611320000000.0,4234143900000.0,4830992000000.0,3571785100000.0,5181415600000.0
2087.0,3250676600000.0,4466333000000.0,1416741700000.0,4490829000000.0,1981597900000.0,2539517600000.0,5515075600000.0,2765497600000.0,3992724400000.0,2517439000000.0,2188468400000.0,2540350200000.0,2357338600000.0,4229534600000.0,4523082000000.0,4172846200000.0,4766376000000.0,3466251700000.0,5142434300000.0
2088.0,3161195000000.0,4385794200000.0,1336961500000.0,4393522200000.0,1880970900000.0,2417680700000.0,5451580000000.0,2650623200000.0,3896845000000.0,2402386400000.0,2092008600000.0,2424702500000.0,2260430200000.0,4119301500000.0,4453128000000.0,4111243700000.0,4695566000000.0,3374317000000.0,5084326400000.0
2089.0,3074901100000.0,4316100300000.0,1253596200000.0,4312337700000.0,1783931900000.0,2313691000000.0,5387130500000.0,2525012700000.0,3780519700000.0,2301779800000.0,1998639200000.0,2333232000000.0,2166756900000.0,4006915300000.0,4371804800000.0,4052277300000.0,4629551600000.0,3275713200000.0,5024332600000.0
2090.0,2990268700000.0,4236254600000.0,1188602600000.0,4263839800000.0,1687050900000.0,2203684400000.0,5325749000000.0,2410244200000.0,3695310300000.0,2192696300000.0,1906848700000.0,2231528000000.0,2071453600000.0,3911803000000.0,4308835200000.0,3998571600000.0,4565742600000.0,3178899700000.0,4973386500000.0
2091.0,2897852200000.0,4166284000000.0,1108720400000.0,4184440800000.0,1585270100000.0,2099632300000.0,5269846000000.0,2307579200000.0,3597332400000.0,2099159800000.0,1818573900000.0,2117040900000.0,1971327500000.0,3831765000000.0,4233245200000.0,3940638800000.0,4494894000000.0,3081983000000.0,4923463000000.0
2092.0,2811561800000.0,4096040400000.0,1033208660000.0,4101109200000.0,1491743100000.0,1988763600000.0,5225826000000.0,2191483100000.0,3513440000000.0,1994480200000.0,1731783000000.0,2017368900000.0,1883439000000.0,3738045800000.0,4142762800000.0,3876942200000.0,4436368000000.0,2986073400000.0,4869475000000.0
2093.0,2731134000000.0,4024050600000.0,970493260000.0,4024081300000.0,1403058700000.0,1892670100000.0,5174418000000.0,2092762000000.0,3419363000000.0,1893140100000.0,1648176800000.0,1926910300000.0,1799679500000.0,3648494800000.0,4078660500000.0,3800530400000.0,4371221000000.0,2890443300000.0,4801664400000.0
2094.0,2652701200000.0,3961572800000.0,914051000000.0,3938274000000.0,1316404100000.0,1783148800000.0,5131538500000.0,1991128400000.0,3325197000000.0,1804760600000.0,1561719500000.0,1811293900000.0,1711952000000.0,3588301800000.0,4020192000000.0,3733972600000.0,4306282000000.0,2786633000000.0,4747803000000.0
2095.0,2579355700000.0,3893808000000.0,850433150000.0,3869451200000.0,1235025300000.0,1678258000000.0,5090479000000.0,1888332500000.0,3222024700000.0,1716824700000.0,1481246200000.0,1706071800000.0,1632811600000.0,3520169200000.0,3958816600000.0,3671284000000.0,4242629000000.0,2688713000000.0,4683494600000.0
2096.0,2503737600000.0,3825175000000.0,794727900000.0,3801891200000.0,1157878100000.0,1568399700000.0,5050791400000.0,1786190800000.0,3106622400000.0,1624228800000.0,1399393700000.0,1610875000000.0,1544382000000.0,3441510000000.0,3884984600000.0,3606082700000.0,4181135500000.0,2588968700000.0,4620667600000.0
2097.0,2427210400000.0,3744347700000.0,730165940000.0,3725888600000.0,1074931500000.0,1478524700000.0,5002042000000.0,1697279100000.0,2988219600000.0,1536349800000.0,1323210100000.0,1512239800000.0,1458867400000.0,3356394000000.0,3809301500000.0,3541826300000.0,4124090800000.0,2497696800000.0,4565931000000.0
2098.0,2355304000000.0,3667812200000.0,671227900000.0,3626706100000.0,999546550000.0,1390388300000.0,4959769700000.0,1599514100000.0,2899102100000.0,1452580400000.0,1249200800000.0,1418864000000.0,1375069000000.0,3281612000000.0,3740189600000.0,3478123000000.0,4057168300000.0,2406891700000.0,4513212000000.0
2099.0,2277353500000.0,3594803500000.0,617031660000.0,3532367000000.0,928869200000.0,1300493000000.0,4899287300000.0,1498114600000.0,2784165000000.0,1360963400000.0,1165626400000.0,1330161600000.0,1293093700000.0,3196229800000.0,3676153300000.0,3423005300000.0,3995024200000.0,2308335200000.0,4460503000000.0
2100.0,2206015400000.0,3521166200000.0,562128950000.0,3441107400000.0,863732200000.0,1206941400000.0,4849765000000.0,1413337800000.0,2666602200000.0,1282464800000.0,1081176950000.0,1240397600000.0,1221434800000.0,3063502900000.0,3604531400000.0,3364038600000.0,3936601000000.0,2216215400000.0,4399661000000.0
