time,CAMS-CSM1-0,TAIESM1,BCC-CSM2-MR,ACCESS-ESM1-5,INM-CM4-8,FGOALS-F3-L,EC-EARTH3,MRI-ESM2-0,CESM2,INM-CM5-0,CANESM5,CESM2-WACCM,EC-EARTH3-VEG,NORESM2-MM,GFDL-ESM4,MPI-ESM1-2-HR,ACCESS-CM2,CMCC-CM2-SR5,IPSL-CM6A-LR
2086.0,11689642000000.0,6803007000000.0,10069003000000.0,8900507000000.0,10150621000000.0,10530362000000.0,5160059300000.0,7196541700000.0,9090628000000.0,9699266000000.0,5366904500000.0,9939553000000.0,5219176000000.0,11087850000000.0,10482875000000.0,11051924000000.0,9614838000000.0,7154272000000.0,7291986000000.0
2087.0,11640193000000.0,6644032000000.0,9998487000000.0,8723210700000.0,10057789000000.0,10409557000000.0,4961376000000.0,7081905000000.0,8940340000000.0,9649547000000.0,5235220700000.0,9820102000000.0,5022693700000.0,10995690000000.0,10370481000000.0,10978597000000.0,9492831000000.0,6974823000000.0,7152529000000.0
2088.0,11576124000000.0,6477259500000.0,9891927000000.0,8527274000000.0,9954113000000.0,10312542000000.0,4774864000000.0,6960286500000.0,8845628000000.0,9563816000000.0,5103962600000.0,9681971000000.0,4819786000000.0,10908836000000.0,10271800000000.0,10897109000000.0,9363034000000.0,6770749600000.0,6997868000000.0
2089.0,11514399000000.0,6300848600000.0,9781723000000.0,8331677000000.0,9893970000000.0,10246356000000.0,4585457500000.0,6841315000000.0,8734247500000.0,9482217000000.0,4968208700000.0,9527269000000.0,4634939000000.0,10821210000000.0,10178077000000.0,10826297000000.0,9172758000000.0,6589547000000.0,6838767600000.0
2090.0,11475959000000.0,6151480500000.0,9666173000000.0,8162249000000.0,9799408000000.0,10197606000000.0,4398193300000.0,6723351000000.0,8576066000000.0,9405649000000.0,4827255000000.0,9422688000000.0,4447548700000.0,10726433000000.0,10080244000000.0,10761614000000.0,8979887000000.0,6405407400000.0,6701338000000.0
2091.0,11411166000000.0,5990493700000.0,9538642000000.0,8013427500000.0,9711498000000.0,10149096000000.0,4207270000000.0,6600673000000.0,8455428500000.0,9346141000000.0,4688757000000.0,9308942000000.0,4240466500000.0,10600035000000.0,9958289000000.0,10698630000000.0,8812639000000.0,6237266600000.0,6544325000000.0
2092.0,11357868000000.0,5821500000000.0,9429871000000.0,7870911300000.0,9617995000000.0,10083940000000.0,4017302500000.0,6472944000000.0,8327298000000.0,9279879000000.0,4554048400000.0,9165589000000.0,4024752400000.0,10497963000000.0,9873542000000.0,10620778000000.0,8633293000000.0,6066362000000.0,6403169000000.0
2093.0,11294354000000.0,5649544500000.0,9332142000000.0,7719419400000.0,9529134000000.0,9993488000000.0,3837487700000.0,6356775500000.0,8165204700000.0,9175368000000.0,4426065500000.0,8997837000000.0,3814507400000.0,10370243000000.0,9768195000000.0,10554379000000.0,8492914000000.0,5910763000000.0,6268797300000.0
2094.0,11250115000000.0,5473584500000.0,9250451000000.0,7566534000000.0,9447498000000.0,9859868000000.0,3655101000000.0,6251371600000.0,8011245000000.0,9083363000000.0,4294752900000.0,8836830000000.0,3620204000000.0,10228456000000.0,9681126000000.0,10497397000000.0,8358908000000.0,5747205000000.0,6131107000000.0
2095.0,11193664000000.0,5311299000000.0,9150815000000.0,7422215700000.0,9349806000000.0,9728121000000.0,3466927300000.0,6141233000000.0,7857269400000.0,8986276000000.0,4142712200000.0,8696436400000.0,3442962300000.0,10157164000000.0,9591968000000.0,10441125000000.0,8207641000000.0,5562706000000.0,5984078000000.0
2096.0,11140929000000.0,5127404000000.0,9063476000000.0,7270982000000.0,9272886000000.0,9654274000000.0,3303021700000.0,6010581000000.0,7687807400000.0,8884136000000.0,4020237200000.0,8534564500000.0,3257280200000.0,10056034000000.0,9507070000000.0,10381652000000.0,8016803400000.0,5391800300000.0,5846637000000.0
2097.0,11081441000000.0,4943128000000.0,8974957000000.0,7081523400000.0,9209138000000.0,9586330000000.0,3136401400000.0,5869277300000.0,7516092600000.0,8795491700000.0,3885136000000.0,8421334000000.0,3076553200000.0,9885914000000.0,9421873000000.0,10309239000000.0,7838339400000.0,5203277400000.0,5717369000000.0
2098.0,11019475000000.0,4769769300000.0,8884782000000.0,6919087500000.0,9134839000000.0,9507183000000.0,2963350700000.0,5747041600000.0,7338149000000.0,8723234300000.0,3749052200000.0,8310379500000.0,2903074000000.0,9712325000000.0,9310875000000.0,10223795000000.0,7630386400000.0,5053104000000.0,5590380000000.0
2099.0,10966903000000.0,4592829500000.0,8790548000000.0,6766374400000.0,9057658000000.0,9411541000000.0,2788412400000.0,5629465000000.0,7196623000000.0,8637758000000.0,3627561500000.0,8205457400000.0,2735357800000.0,9524065000000.0,9218355000000.0,10129266000000.0,7437110000000.0,4896907600000.0,5461389000000.0
2100.0,10932722000000.0,4422710000000.0,8701642500000.0,6583493300000.0,8982790000000.0,9361008000000.0,2626010700000.0,5496986700000.0,7048524000000.0,8550333500000.0,3514406000000.0,8096670300000.0,2574436800000.0,9339588000000.0,9117338000000.0,10047751000000.0,7269774000000.0,4745822000000.0,5328820000000.0
